"procedure"
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 5.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 5.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 5.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 6 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 6.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 6.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 6.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 7 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 7.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 7.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 7.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 15 C/min, soak for 8 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 1 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 1.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 1.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 1.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 2 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 2.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 2.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 2.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 3 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 3.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 3.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 3.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 4 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 4.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 4.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 4.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 5.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 5.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 5.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 6 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 6.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 6.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 6.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 7 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 7.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 7.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 7.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 640 C at 20 C/min, soak for 8 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 1 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 1.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 1.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 1.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 2 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 2.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 2.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 2.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 3 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 3.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 3.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 3.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 4 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 4.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 4.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 4.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 5.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 5.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 5.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 6 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 6.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 6.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 6.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 7 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 7.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 7.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 7.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 5 C/min, soak for 8 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 1 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 1.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 1.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 1.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 2 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 2.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 2.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 2.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 3 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 3.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 3.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 3.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 4 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 4.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 4.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 4.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 5.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 5.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 5.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 6 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 6.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 6.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 6.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 7 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 7.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 7.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 7.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 10 C/min, soak for 8 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 1 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 1.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 1.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 1.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 2 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 2.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 2.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 2.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 3 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 3.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 3.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 3.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 4 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 4.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 4.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 4.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 5.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 5.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 5.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 6 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 6.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 6.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 6.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 7 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 7.25 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 7.5 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 7.75 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 15 C/min, soak for 8 h, then passively cool to ambient temperature."
"Reduction experiment of WO3/SiO2: load the catalyst into a quartz sample tube and flow pure H2 at 40 mL/min. Stabilize under pure H2 flow for 30 min, ramp to 650 C at 20 C/min, soak for 1 h, then passively cool to ambient temperature."
